UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
Ceará;Lesão corporal seguida de morte;2022;fevereiro;Masculino;1
Ceará;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;março;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;março;Masculino;1
Ceará;Lesão corporal seguida de morte;2022;março;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;abril;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;abril;Masculino;0
Ceará;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;maio;Feminino;1
Ceará;Lesão corporal seguida de morte;2022;maio;Masculino;2
Ceará;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;junho;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;junho;Masculino;2
Ceará;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;julho;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;julho;Masculino;5
Ceará;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;agosto;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;agosto;Masculino;0
Ceará;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;setembro;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;setembro;Masculino;1
Ceará;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;outubro;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;outubro;Masculino;1
Ceará;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;novembro;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;novembro;Masculino;1
Ceará;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
Ceará;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
Ceará;Lesão corporal seguida de morte;2022;dezembro;Masculino;0
Ceará;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;2
Ceará;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;4
Ceará;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;0
Ceará;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;março;Masculino;3
Ceará;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;abril;Feminino;1
Ceará;Roubo seguido de morte (latrocínio);2022;abril;Masculino;5
Ceará;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;maio;Masculino;1
Ceará;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;junho;Masculino;3
Ceará;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;julho;Masculino;5
Ceará;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
Ceará;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;2
Ceará;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;1
Ceará;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;4
Ceará;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;0
Ceará;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;2
Ceará;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;2
Ceará;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
Ceará;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
Ceará;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;8
Ceará;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;janeiro;Feminino;1
Distrito Federal;Homicídio doloso;2022;janeiro;Masculino;13
Distrito Federal;Homicídio doloso;2022;janeiro;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;fevereiro;Feminino;3
Distrito Federal;Homicídio doloso;2022;fevereiro;Masculino;26
Distrito Federal;Homicídio doloso;2022;fevereiro;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;março;Feminino;1
Distrito Federal;Homicídio doloso;2022;março;Masculino;19
Distrito Federal;Homicídio doloso;2022;março;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;abril;Feminino;2
Distrito Federal;Homicídio doloso;2022;abril;Masculino;15
Distrito Federal;Homicídio doloso;2022;abril;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;maio;Feminino;1
Distrito Federal;Homicídio doloso;2022;maio;Masculino;23
Distrito Federal;Homicídio doloso;2022;maio;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;junho;Feminino;3
Distrito Federal;Homicídio doloso;2022;junho;Masculino;17
Distrito Federal;Homicídio doloso;2022;junho;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;julho;Feminino;2
Distrito Federal;Homicídio doloso;2022;julho;Masculino;26
Distrito Federal;Homicídio doloso;2022;julho;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;agosto;Feminino;1
Distrito Federal;Homicídio doloso;2022;agosto;Masculino;18
Distrito Federal;Homicídio doloso;2022;agosto;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;setembro;Feminino;0
Distrito Federal;Homicídio doloso;2022;setembro;Masculino;21
Distrito Federal;Homicídio doloso;2022;setembro;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;outubro;Feminino;1
Distrito Federal;Homicídio doloso;2022;outubro;Masculino;26
Distrito Federal;Homicídio doloso;2022;outubro;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;novembro;Feminino;0
Distrito Federal;Homicídio doloso;2022;novembro;Masculino;21
Distrito Federal;Homicídio doloso;2022;novembro;Sexo NI;0
Distrito Federal;Homicídio doloso;2022;dezembro;Feminino;1
Distrito Federal;Homicídio doloso;2022;dezembro;Masculino;16
Distrito Federal;Homicídio doloso;2022;dezembro;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;janeiro;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;fevereiro;Masculino;1
Distrito Federal;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;março;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;março;Masculino;1
Distrito Federal;Lesão corporal seguida de morte;2022;março;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;abril;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;abril;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;maio;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;maio;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;junho;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;junho;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;julho;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;julho;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;agosto;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;agosto;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;setembro;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;setembro;Masculino;1
Distrito Federal;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;outubro;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;outubro;Masculino;1
Distrito Federal;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;novembro;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;novembro;Masculino;0
Distrito Federal;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
Distrito Federal;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
Distrito Federal;Lesão corporal seguida de morte;2022;dezembro;Masculino;2
Distrito Federal;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;2
Distrito Federal;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;março;Masculino;2
Distrito Federal;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;abril;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;abril;Masculino;2
Distrito Federal;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;maio;Masculino;2
Distrito Federal;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;junho;Masculino;1
Distrito Federal;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;julho;Masculino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
Distrito Federal;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;1
Distrito Federal;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;1
Distrito Federal;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;2
Distrito Federal;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;novembro;Masculino;1
Distrito Federal;Roubo seguido de morte (latrocínio);2022;novembro;Sexo NI;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;dezembro;Feminino;0
Distrito Federal;Roubo seguido de morte (latrocínio);2022;dezembro;Masculino;3
Distrito Federal;Roubo seguido de morte (latrocínio);2022;dezembro;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;janeiro;Feminino;15
Espírito Santo;Homicídio doloso;2022;janeiro;Masculino;81
Espírito Santo;Homicídio doloso;2022;janeiro;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;fevereiro;Feminino;6
Espírito Santo;Homicídio doloso;2022;fevereiro;Masculino;62
Espírito Santo;Homicídio doloso;2022;fevereiro;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;março;Feminino;6
Espírito Santo;Homicídio doloso;2022;março;Masculino;76
Espírito Santo;Homicídio doloso;2022;março;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;abril;Feminino;10
Espírito Santo;Homicídio doloso;2022;abril;Masculino;81
Espírito Santo;Homicídio doloso;2022;abril;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;maio;Feminino;7
Espírito Santo;Homicídio doloso;2022;maio;Masculino;63
Espírito Santo;Homicídio doloso;2022;maio;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;junho;Feminino;2
Espírito Santo;Homicídio doloso;2022;junho;Masculino;59
Espírito Santo;Homicídio doloso;2022;junho;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;julho;Feminino;6
Espírito Santo;Homicídio doloso;2022;julho;Masculino;84
Espírito Santo;Homicídio doloso;2022;julho;Sexo NI;1
Espírito Santo;Homicídio doloso;2022;agosto;Feminino;8
Espírito Santo;Homicídio doloso;2022;agosto;Masculino;87
Espírito Santo;Homicídio doloso;2022;agosto;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;setembro;Feminino;7
Espírito Santo;Homicídio doloso;2022;setembro;Masculino;59
Espírito Santo;Homicídio doloso;2022;setembro;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;outubro;Feminino;4
Espírito Santo;Homicídio doloso;2022;outubro;Masculino;83
Espírito Santo;Homicídio doloso;2022;outubro;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;novembro;Feminino;12
Espírito Santo;Homicídio doloso;2022;novembro;Masculino;78
Espírito Santo;Homicídio doloso;2022;novembro;Sexo NI;0
Espírito Santo;Homicídio doloso;2022;dezembro;Feminino;8
Espírito Santo;Homicídio doloso;2022;dezembro;Masculino;87
Espírito Santo;Homicídio doloso;2022;dezembro;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;janeiro;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;janeiro;Masculino;1
Espírito Santo;Lesão corporal seguida de morte;2022;janeiro;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;fevereiro;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;fevereiro;Masculino;0
Espírito Santo;Lesão corporal seguida de morte;2022;fevereiro;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;março;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;março;Masculino;3
Espírito Santo;Lesão corporal seguida de morte;2022;março;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;abril;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;abril;Masculino;4
Espírito Santo;Lesão corporal seguida de morte;2022;abril;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;maio;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;maio;Masculino;1
Espírito Santo;Lesão corporal seguida de morte;2022;maio;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;junho;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;junho;Masculino;0
Espírito Santo;Lesão corporal seguida de morte;2022;junho;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;julho;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;julho;Masculino;1
Espírito Santo;Lesão corporal seguida de morte;2022;julho;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;agosto;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;agosto;Masculino;3
Espírito Santo;Lesão corporal seguida de morte;2022;agosto;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;setembro;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;setembro;Masculino;3
Espírito Santo;Lesão corporal seguida de morte;2022;setembro;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;outubro;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;outubro;Masculino;0
Espírito Santo;Lesão corporal seguida de morte;2022;outubro;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;novembro;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;novembro;Masculino;2
Espírito Santo;Lesão corporal seguida de morte;2022;novembro;Sexo NI;0
Espírito Santo;Lesão corporal seguida de morte;2022;dezembro;Feminino;0
Espírito Santo;Lesão corporal seguida de morte;2022;dezembro;Masculino;4
Espírito Santo;Lesão corporal seguida de morte;2022;dezembro;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;janeiro;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;janeiro;Masculino;1
Espírito Santo;Roubo seguido de morte (latrocínio);2022;janeiro;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;fevereiro;Feminino;1
Espírito Santo;Roubo seguido de morte (latrocínio);2022;fevereiro;Masculino;8
Espírito Santo;Roubo seguido de morte (latrocínio);2022;fevereiro;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;março;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;março;Masculino;2
Espírito Santo;Roubo seguido de morte (latrocínio);2022;março;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;abril;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;abril;Masculino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;abril;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;maio;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;maio;Masculino;4
Espírito Santo;Roubo seguido de morte (latrocínio);2022;maio;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;junho;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;junho;Masculino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;junho;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;julho;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;julho;Masculino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;julho;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;agosto;Feminino;1
Espírito Santo;Roubo seguido de morte (latrocínio);2022;agosto;Masculino;2
Espírito Santo;Roubo seguido de morte (latrocínio);2022;agosto;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;setembro;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;setembro;Masculino;2
Espírito Santo;Roubo seguido de morte (latrocínio);2022;setembro;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;outubro;Feminino;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;outubro;Masculino;1
Espírito Santo;Roubo seguido de morte (latrocínio);2022;outubro;Sexo NI;0
Espírito Santo;Roubo seguido de morte (latrocínio);2022;novembro;Feminino;0
